ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0001704	formation of primary germ layer	38	0.663065220633903	1.72826840832365	0.00172276053928522	0.0258838406148765	0.0215021240241614	141	tags=29%, list=4%, signal=28%	3909/3914/1284/4313/3912/4318/4317/1290/1303/1289/8019
GO:0050808	synapse organization	125	0.473274798134411	1.49460475712139	0.0017669532887023	0.0264176839732451	0.0219455963153066	471	tags=22%, list=14%, signal=20%	5754/3371/1282/55740/351/7430/3312/4076/54862/23184/84687/375790/4738/1739/8321/7058/5792/6780/23085/9026/6678/2316/2260/6093/3799/56850/5818/10487
GO:0014896	muscle hypertrophy	28	-0.776478916161252	-1.68172939425392	0.00182108153334142	0.0267033590225544	0.0221829111880202	470	tags=43%, list=14%, signal=37%	5578/10611/7373/8048/4653/29995/488/7273/183/8470/8557/4625
GO:0014897	striated muscle hypertrophy	28	-0.776478916161252	-1.68172939425392	0.00182108153334142	0.0267033590225544	0.0221829111880202	470	tags=43%, list=14%, signal=37%	5578/10611/7373/8048/4653/29995/488/7273/183/8470/8557/4625
GO:0007009	plasma membrane organization	59	-0.671339790762504	-1.59380334508552	0.00180287489404049	0.0267033590225544	0.0221829111880202	320	tags=24%, list=10%, signal=22%	6281/287/8048/6708/274/488/1191/57088/8436/857/7417/493829/6521/284612
GO:0070588	calcium ion transmembrane transport	70	-0.639309043201492	-1.56802723745093	0.00181105932670931	0.0267033590225544	0.0221829111880202	318	tags=24%, list=10%, signal=22%	30845/287/2147/1756/274/488/3270/2946/489/845/781/7416/857/481/2631/487/844
GO:1901524	regulation of mitophagy	13	-0.868378908837159	-1.62356843651582	0.00183342539581811	0.0267557294605035	0.0222264161558005	96	tags=38%, list=3%, signal=37%	93974/27429/7416/54832/291
GO:0055008	cardiac muscle tissue morphogenesis	17	-0.833614794709478	-1.62708634969027	0.00185155498962214	0.0268916319921312	0.0223393125815564	119	tags=47%, list=4%, signal=46%	7168/7273/7137/7135/8557/4625/4634/4633
GO:0140694	non-membrane-bounded organelle assembly	123	-0.572403754569498	-1.49900943312004	0.00202601771903639	0.0292860381187724	0.0243283843837395	317	tags=18%, list=10%, signal=17%	4703/8048/2318/7168/10324/1073/3880/7111/7138/3856/7273/127294/4604/4606/88/9172/8557/8736/11155/4625/844/4633
GO:1902115	regulation of organelle assembly	57	0.591996117965286	1.64839459296318	0.00204707090883553	0.0294507843016433	0.0244652416959639	457	tags=19%, list=14%, signal=17%	4478/7175/7430/4926/4076/5899/29978/5962/2260/6382/79874
GO:0042180	cellular ketone metabolic process	50	-0.679020080488039	-1.58049333768853	0.0020905165317659	0.0299346263938309	0.0248671771285422	412	tags=42%, list=13%, signal=37%	9563/874/1601/3028/11315/9370/2820/231/56267/11160/4704/23408/1646/84869/2170/345/337/857/37/57017/2819
GO:0060541	respiratory system development	54	0.593499404054213	1.62415424191122	0.00219541772728038	0.0312898320944166	0.025992968369719	376	tags=26%, list=12%, signal=23%	5754/3371/1281/1956/51668/3694/1512/6431/5499/1116/57333/3516/7040/2260
GO:0033044	regulation of chromosome organization	53	0.599313392431232	1.63265218890372	0.00225648022178726	0.0319920941597138	0.026576348798078	449	tags=21%, list=14%, signal=18%	10923/86/9184/7175/3178/1736/4926/6605/56984/10111/7756
GO:0007369	gastrulation	54	0.592438594156907	1.6212512585505	0.00226566961917973	0.0319920941597138	0.026576348798078	141	tags=20%, list=4%, signal=20%	3909/3914/1284/4313/3912/4318/4317/1290/1303/1289/8019
GO:0070296	sarcoplasmic reticulum calcium ion transport	17	-0.826017590541941	-1.61225778945446	0.00232554398620691	0.0326862173176547	0.0271529681047782	313	tags=47%, list=10%, signal=43%	287/1756/488/3270/2946/845/487/844
GO:1903312	negative regulation of mRNA metabolic process	32	0.705197477951651	1.75267135005168	0.00249098939482007	0.034850998413767	0.0289512866891932	587	tags=34%, list=18%, signal=28%	27316/26986/4904/6431/7812/5317/11187/6429/5725/9444/11338
GO:0019725	cellular homeostasis	200	-0.515230069849608	-1.42109303156165	0.00251192772339159	0.0349834682938097	0.029061331555893	490	tags=22%, list=15%, signal=20%	48/10989/9777/6558/6814/55847/9217/1003/51218/348/27069/1215/25942/476/3098/57142/287/2147/8048/309/7178/1756/488/3270/10935/5176/760/25824/2946/1073/23530/489/7001/845/7137/857/9588/5213/481/65991/506/487/6521/844/284612
GO:0098869	cellular oxidant detoxification	57	-0.666247070959389	-1.58058431651609	0.0025274258834226	0.0350393133838133	0.0291077229731971	441	tags=35%, list=14%, signal=31%	3048/10516/4258/348/3043/3047/3039/3045/10935/25824/4259/2946/6649/4257/23530/7001/337/4151/9588/948
GO:0015748	organophosphate ester transport	32	-0.75610304603051	-1.66844290048754	0.00262665115478839	0.0362501629959484	0.0301135952825704	177	tags=31%, list=5%, signal=30%	961/348/335/345/336/337/57088/7417/6521/291
GO:0003300	cardiac muscle hypertrophy	27	-0.771877937557384	-1.65621542918672	0.00264983709319228	0.0364054195235876	0.0302425693850821	470	tags=41%, list=14%, signal=35%	5578/10611/7373/8048/29995/488/7273/183/8470/8557/4625
GO:0055080	monoatomic cation homeostasis	140	-0.551007805689012	-1.47340762870857	0.00267019232957912	0.036520567736396	0.0303382248633323	490	tags=31%, list=15%, signal=28%	6341/523/51382/10939/90550/51606/3263/444/48/2235/10989/9777/6558/55847/9217/1003/51218/348/288/6444/27069/476/287/2147/8048/309/7178/1756/488/3270/760/2946/489/2038/845/183/7137/857/481/506/487/6521/844/284612
GO:0001910	regulation of leukocyte mediated cytotoxicity	29	0.704516996717701	1.7007784871312	0.00270412923167085	0.0368196167705183	0.0305866497210138	864	tags=69%, list=26%, signal=51%	6318/3312/5272/383/7040/3133/3105/3134/634/5819/5788/567/3123/3107/1398/3383/3916/3684/3106/3965
GO:1902369	negative regulation of RNA catabolic process	27	0.731888441972601	1.73736864136096	0.00273059487456288	0.0368540257593595	0.0306152338232194	414	tags=26%, list=13%, signal=23%	26986/4904/51808/1736/7812/5317/11187
GO:0060236	regulation of mitotic spindle organization	15	0.817916066382246	1.72172509945405	0.00274290617946708	0.0368540257593595	0.0306152338232194	145	tags=20%, list=4%, signal=19%	8480/7175/4926
GO:0090224	regulation of spindle organization	15	0.817916066382246	1.72172509945405	0.00274290617946708	0.0368540257593595	0.0306152338232194	145	tags=20%, list=4%, signal=19%	8480/7175/4926
GO:0001706	endoderm formation	29	0.703888703830407	1.69926172169998	0.00279089192226616	0.0371712679603134	0.0308787720381275	141	tags=38%, list=4%, signal=37%	3909/3914/1284/4313/3912/4318/4317/1290/1303/1289/8019
GO:0035987	endodermal cell differentiation	29	0.703888703830407	1.69926172169998	0.00279089192226616	0.0371712679603134	0.0308787720381275	141	tags=38%, list=4%, signal=37%	3909/3914/1284/4313/3912/4318/4317/1290/1303/1289/8019
GO:1903047	mitotic cell cycle process	157	0.435429976847482	1.4179329450104	0.00288681165527675	0.0382816328199743	0.0318011700423393	395	tags=17%, list=12%, signal=16%	4172/8480/86/1956/10726/9184/55920/7175/10617/351/3312/4926/5356/10457/84687/6605/5962/1739/22919/56984/80218/7040/27436/2316/10111/2260/6093
GO:0022402	cell cycle process	239	0.395869998971872	1.33500555291916	0.00290912426555356	0.0384105151945384	0.0319082347103551	823	tags=30%, list=25%, signal=24%	4172/8480/86/1956/10726/9184/55920/7175/10617/351/7430/3312/4926/5356/10457/84687/6605/5962/1739/22919/56984/7158/8882/80218/7040/27436/2316/10111/2260/6093/11187/7756/8243/5537/5788/81565/55660/29766/65125/4659/27339/79577/1499/586/5777/6867/26073/3925/10657/348995/55752/10040/23157/6840/2801/26065/811/6194/6152/5111/1654/7917/84191/81929/5501/10197/5976/9897/10051/4735/9475
GO:0043269	regulation of monoatomic ion transport	108	-0.591871183413683	-1.53336383773298	0.00299853188529066	0.0394203545264505	0.0327471245367269	426	tags=25%, list=13%, signal=22%	2040/2783/288/7871/476/30845/287/2147/1756/11331/274/3270/760/2946/845/183/781/88/7416/857/23171/51297/481/2631/487/2273/844
GO:0006869	lipid transport	105	-0.578218827152123	-1.49056666576592	0.0031170592048902	0.0408027063301078	0.0338954664837168	250	tags=19%, list=8%, signal=18%	2180/347/1376/350/2806/2170/345/1191/336/79135/337/57088/183/7416/857/7417/8402/54832/948/6521
GO:0007492	endoderm development	33	0.685880049345762	1.71251203327139	0.00318009987528891	0.0414500197420136	0.0344332001791292	141	tags=33%, list=4%, signal=32%	3909/3914/1284/4313/3912/4318/4317/1290/1303/1289/8019
GO:0043414	macromolecule methylation	28	0.720865818094205	1.73159108513929	0.00320590408057515	0.0416085423223584	0.0345648874443198	433	tags=25%, list=13%, signal=22%	6632/6636/6633/6635/6634/10436/51574
GO:0035264	multicellular organism growth	26	0.724258851759498	1.70839404867987	0.00332238905060372	0.0427564835626217	0.0355185007541779	119	tags=15%, list=4%, signal=15%	1281/5479/351/7430
GO:0071230	cellular response to amino acid stimulus	26	0.722723654289468	1.70477279888088	0.00332238905060372	0.0427564835626217	0.0355185007541779	135	tags=27%, list=4%, signal=26%	1282/1281/1956/4313/1290/4144/1786
GO:0043270	positive regulation of monoatomic ion transport	52	-0.666586573058739	-1.56493803666831	0.00350467830503372	0.04491289424518	0.0373098659010003	318	tags=25%, list=10%, signal=23%	30845/287/2147/1756/2946/88/857/23171/481/2631/487/2273/844
GO:1901615	organic hydroxy compound metabolic process	133	-0.56492964590861	-1.50333993428051	0.00360732168162827	0.0460348582801934	0.0382418995273254	717	tags=40%, list=22%, signal=32%	4129/5950/2638/5106/2539/9563/1601/3028/5641/8542/11315/26060/6718/338/55737/3613/2820/3939/2224/2235/3418/403313/54344/5444/348/1727/26007/231/335/84532/3421/3158/11160/3945/2805/224/219/50/1646/3420/216/84869/4128/3419/51706/5860/336/10449/337/217/37/125/2819
GO:1904062	regulation of monoatomic cation transmembrane transport	77	-0.622818934876657	-1.55038972127648	0.00367469945001518	0.0466993055106095	0.0387938665622216	318	tags=30%, list=10%, signal=28%	2783/288/7871/30845/287/2147/1756/11331/274/3270/2946/845/183/781/88/7416/857/51297/481/2631/487/2273/844
GO:0016072	rRNA metabolic process	67	0.565084056222319	1.64125299856435	0.00371525987249038	0.0469380610105211	0.0389922046082224	815	tags=37%, list=25%, signal=29%	11157/1736/11137/9136/10436/6202/55759/5303/27079/6129/6130/23016/6165/27043/23404/5036/54433/6125/6194/4691/9045/6201/55003/6234/6135
GO:0007049	cell cycle	295	0.375605888963842	1.2812414787109	0.00372426582444135	0.0469380610105211	0.0389922046082224	823	tags=28%, list=25%, signal=23%	4172/8480/86/1956/10726/9184/55920/7175/10617/351/7430/3312/11091/4926/5356/10457/84687/6605/5962/1739/22919/56984/7158/6249/836/8882/80218/5716/7040/55759/27436/2316/10111/2260/6093/11187/10527/7756/8243/5537/54475/5788/81565/6210/55660/29766/65125/5496/4659/27339/79577/1499/9368/586/5777/6867/26073/3925/10657/348995/55752/2810/10040/23157/6840/5536/2801/26065/811/6194/6152/5111/1654/7917/84191/81929/5501/10197/5976/9897/10051/4735/9475
GO:0006366	transcription by RNA polymerase II	278	0.385709129165663	1.30394933683582	0.0037917478488503	0.0475918968682857	0.0395353566046466	598	tags=25%, list=18%, signal=22%	10923/27316/5928/86/1956/4904/2023/23650/7175/351/2203/1523/3149/6829/7430/2516/328/1786/11091/8019/10915/56005/54862/8880/4831/375790/6605/51278/4738/1739/4666/22913/23168/7913/8570/3309/6421/6134/7158/3516/5716/7040/8517/2316/2260/23468/5317/80227/5763/51574/408/5315/7295/958/3068/9208/8544/5788/3074/84324/2022/5074/65125/4659/165/6294/10522/79577/1499
GO:0071229	cellular response to acid chemical	27	0.72246664124676	1.71500301814917	0.00383888483725984	0.0477901989944592	0.0397000893803842	135	tags=26%, list=4%, signal=25%	1282/1281/1956/4313/1290/4144/1786
GO:0050801	monoatomic ion homeostasis	142	-0.548828968288175	-1.46975909882821	0.00383346181474553	0.0477901989944592	0.0397000893803842	490	tags=31%, list=15%, signal=28%	6341/523/51382/10939/90550/51606/3263/444/48/2235/10989/9777/6558/55847/9217/1003/51218/348/288/6444/27069/476/287/2147/8048/309/7178/1756/488/3270/760/2946/489/2038/845/183/7137/857/481/506/487/6521/844/284612
GO:1903825	organic acid transmembrane transport	18	-0.81064453510784	-1.61087246571532	0.00391830953341997	0.0483839841171292	0.0401933562622709	250	tags=33%, list=8%, signal=31%	2180/1376/10550/8402/8604/948
GO:1905039	carboxylic acid transmembrane transport	18	-0.81064453510784	-1.61087246571532	0.00391830953341997	0.0483839841171292	0.0401933562622709	250	tags=33%, list=8%, signal=31%	2180/1376/10550/8402/8604/948
GO:0016032	viral process	151	0.444812461981987	1.44428610174675	0.00405637524855134	0.0498868730164581	0.0414418303194528	466	tags=15%, list=14%, signal=14%	9636/26986/1956/5479/2219/3694/5610/3312/10450/7037/81607/10465/8666/1514/7812/7913/6780/103/51574/5725/5818/5478/5819
